params,rez_1,rez_0,proc
"(2, 3, 4, 5, 7, 9, 10, 12)",0,1,1.0
"(0, 2, 3, 4, 5, 7, 9, 10, 12)",0,1,1.0
"(1, 7, 9, 14)",5,6,0.5454545454545454
"(5, 7, 11, 12)",1,8,0.8888888888888888
"(0, 1, 7, 9, 14)",2,3,0.6
"(0, 1, 7, 12, 14)",0,3,1.0
"(0, 1, 9, 12, 14)",3,5,0.625
"(1, 4, 7, 9, 12)",2,2,0.5
"(1, 7, 9, 12, 14)",0,3,1.0
"(4, 5, 7, 8, 12)",0,4,1.0
"(4, 5, 7, 11, 12)",1,2,0.6666666666666666
"(4, 5, 8, 9, 12)",1,5,0.8333333333333334
"(4, 5, 8, 11, 12)",0,2,1.0
"(4, 7, 9, 14, 15)",0,1,1.0
"(5, 7, 8, 9, 12)",0,6,1.0
"(5, 7, 8, 11, 12)",0,5,1.0
"(5, 7, 9, 11, 12)",0,6,1.0
"(5, 8, 9, 11, 12)",3,5,0.625
"(7, 9, 12, 14, 15)",1,3,0.75
"(0, 1, 7, 9, 12, 14)",0,3,1.0
"(4, 5, 7, 8, 9, 12)",0,4,1.0
"(4, 5, 7, 8, 11, 12)",0,2,1.0
"(4, 5, 7, 9, 11, 12)",0,2,1.0
"(4, 5, 8, 9, 11, 12)",0,2,1.0
"(4, 7, 8, 9, 11, 12)",0,2,1.0
"(4, 7, 9, 12, 14, 15)",0,1,1.0
"(5, 7, 8, 9, 11, 12)",0,4,1.0
"(4, 5, 7, 8, 9, 11, 12)",0,2,1.0
"(0, 2, 10, 13)",2,3,0.6
"(0, 5, 9, 13)",5,5,0.5
"(1, 3, 7, 10)",3,6,0.6666666666666666
"(1, 7, 10, 14)",3,1,0.25
"(1, 10, 11, 14)",5,3,0.375
"(1, 10, 13, 14)",3,2,0.4
"(2, 3, 10, 13)",3,0,0.0
"(2, 7, 13, 14)",2,2,0.5
"(2, 9, 10, 13)",3,5,0.625
"(2, 10, 13, 14)",4,1,0.2
"(3, 5, 9, 13)",5,6,0.5454545454545454
"(6, 10, 13, 14)",4,2,0.3333333333333333
"(9, 11, 13, 14)",7,3,0.3
"(0, 2, 3, 4, 13)",1,0,0.0
"(0, 2, 3, 5, 13)",1,0,0.0
"(0, 2, 3, 7, 13)",1,0,0.0
"(0, 2, 3, 10, 13)",2,0,0.0
"(0, 2, 4, 7, 13)",1,1,0.5
"(0, 2, 4, 10, 13)",1,1,0.5
"(0, 2, 5, 9, 13)",1,1,0.5
"(0, 2, 5, 10, 13)",1,0,0.0
"(0, 2, 7, 9, 13)",1,2,0.6666666666666666
"(0, 2, 7, 10, 13)",1,1,0.5
"(0, 2, 9, 10, 13)",1,2,0.6666666666666666
"(0, 3, 5, 7, 13)",3,0,0.0
"(0, 3, 5, 9, 13)",3,1,0.25
"(0, 4, 5, 7, 13)",1,0,0.0
"(0, 4, 5, 9, 13)",1,1,0.5
"(0, 5, 7, 9, 13)",3,2,0.4
"(0, 5, 7, 10, 13)",3,0,0.0
"(0, 5, 9, 10, 13)",4,0,0.0
"(1, 2, 4, 9, 13)",2,3,0.6
"(1, 2, 7, 9, 10)",2,1,0.3333333333333333
"(1, 2, 9, 10, 13)",2,2,0.5
"(1, 3, 7, 9, 10)",2,3,0.6
"(1, 3, 7, 9, 13)",1,1,0.5
"(1, 3, 7, 10, 13)",1,0,0.0
"(1, 4, 9, 10, 13)",3,3,0.5
"(1, 7, 8, 9, 14)",2,0,0.0
"(1, 7, 8, 10, 11)",3,1,0.25
"(1, 7, 8, 10, 13)",2,1,0.3333333333333333
"(1, 7, 8, 10, 14)",1,0,0.0
"(1, 7, 8, 11, 13)",2,2,0.5
"(1, 7, 9, 10, 11)",3,2,0.4
"(1, 7, 9, 10, 13)",6,2,0.25
"(1, 7, 9, 10, 14)",2,1,0.3333333333333333
"(1, 7, 9, 11, 14)",3,0,0.0
"(1, 7, 9, 13, 14)",2,0,0.0
"(1, 7, 10, 11, 14)",2,0,0.0
"(1, 7, 10, 13, 14)",2,0,0.0
"(1, 8, 9, 10, 11)",4,7,0.6363636363636364
"(1, 8, 9, 10, 14)",3,3,0.5
"(1, 8, 9, 13, 14)",1,2,0.6666666666666666
"(1, 8, 10, 11, 14)",4,2,0.3333333333333333
"(1, 8, 10, 13, 14)",1,1,0.5
"(1, 9, 10, 11, 14)",4,2,0.3333333333333333
"(1, 9, 10, 13, 14)",2,1,0.3333333333333333
"(1, 9, 11, 13, 14)",2,0,0.0
"(1, 10, 11, 13, 14)",2,0,0.0
"(2, 3, 4, 9, 13)",1,1,0.5
"(2, 3, 4, 10, 13)",2,0,0.0
"(2, 3, 5, 9, 13)",1,0,0.0
"(2, 3, 5, 10, 13)",2,0,0.0
"(2, 3, 7, 9, 13)",1,0,0.0
"(2, 3, 7, 10, 13)",1,0,0.0
"(2, 3, 9, 10, 13)",1,0,0.0
"(2, 4, 5, 9, 13)",3,0,0.0
"(2, 4, 7, 9, 13)",3,4,0.5714285714285714
"(2, 4, 7, 9, 14)",6,4,0.4
"(2, 4, 7, 10, 14)",2,1,0.3333333333333333
"(2, 4, 7, 13, 14)",2,1,0.3333333333333333
"(2, 4, 9, 10, 13)",2,4,0.6666666666666666
"(2, 4, 9, 10, 14)",2,1,0.3333333333333333
"(2, 4, 10, 13, 14)",4,1,0.2
"(2, 5, 9, 10, 13)",1,0,0.0
"(2, 7, 9, 10, 13)",3,3,0.5
"(2, 7, 9, 13, 14)",2,2,0.5
"(2, 7, 10, 13, 14)",2,1,0.3333333333333333
"(2, 9, 10, 13, 14)",2,1,0.3333333333333333
"(3, 4, 5, 9, 13)",2,2,0.5
"(3, 5, 7, 9, 13)",2,0,0.0
"(3, 5, 7, 10, 13)",3,0,0.0
"(3, 5, 9, 10, 13)",3,2,0.4
"(3, 6, 7, 9, 14)",1,0,0.0
"(3, 6, 7, 10, 14)",1,0,0.0
"(3, 6, 7, 13, 14)",1,0,0.0
"(3, 6, 9, 10, 14)",1,2,0.6666666666666666
"(3, 6, 10, 13, 14)",2,1,0.3333333333333333
"(6, 7, 9, 13, 14)",1,0,0.0
"(6, 7, 10, 13, 14)",1,0,0.0
"(6, 9, 10, 13, 14)",1,1,0.5
"(7, 8, 9, 10, 13)",2,4,0.6666666666666666
"(7, 8, 9, 11, 14)",4,0,0.0
"(7, 8, 9, 13, 14)",2,2,0.5
"(7, 8, 10, 11, 14)",1,0,0.0
"(7, 8, 10, 13, 14)",1,0,0.0
"(7, 8, 11, 13, 14)",2,1,0.3333333333333333
"(7, 9, 11, 13, 14)",4,0,0.0
"(7, 10, 11, 13, 14)",3,0,0.0
"(8, 9, 10, 11, 14)",3,3,0.5
"(8, 9, 10, 13, 14)",1,1,0.5
"(8, 9, 11, 13, 14)",2,0,0.0
"(8, 10, 11, 13, 14)",1,0,0.0
"(9, 10, 11, 13, 14)",5,0,0.0
"(0, 2, 3, 4, 5, 13)",1,0,0.0
"(0, 2, 3, 4, 7, 13)",1,0,0.0
"(0, 2, 3, 4, 9, 13)",1,0,0.0
"(0, 2, 3, 4, 10, 13)",1,0,0.0
"(0, 2, 3, 5, 7, 13)",1,0,0.0
"(0, 2, 3, 5, 9, 13)",1,0,0.0
"(0, 2, 3, 5, 10, 13)",1,0,0.0
"(0, 2, 3, 7, 9, 13)",1,0,0.0
"(0, 2, 3, 7, 10, 13)",1,0,0.0
"(0, 2, 3, 9, 10, 13)",1,0,0.0
"(0, 2, 4, 5, 7, 13)",1,0,0.0
"(0, 2, 4, 5, 9, 13)",1,0,0.0
"(0, 2, 4, 5, 10, 13)",1,0,0.0
"(0, 2, 4, 7, 9, 13)",1,1,0.5
"(0, 2, 4, 7, 10, 13)",1,1,0.5
"(0, 2, 4, 9, 10, 13)",1,1,0.5
"(0, 2, 5, 7, 9, 13)",1,0,0.0
"(0, 2, 5, 7, 10, 13)",1,0,0.0
"(0, 2, 5, 9, 10, 13)",1,0,0.0
"(0, 2, 7, 9, 10, 13)",1,1,0.5
"(0, 3, 4, 5, 7, 13)",1,0,0.0
"(0, 3, 4, 5, 9, 13)",1,0,0.0
"(0, 3, 5, 7, 9, 13)",2,0,0.0
"(0, 3, 5, 7, 10, 13)",2,0,0.0
"(0, 3, 5, 9, 10, 13)",2,0,0.0
"(0, 4, 5, 7, 9, 13)",1,0,0.0
"(0, 4, 5, 7, 10, 13)",1,0,0.0
"(0, 4, 5, 9, 10, 13)",1,0,0.0
"(0, 5, 7, 9, 10, 13)",3,0,0.0
"(1, 2, 4, 7, 9, 10)",1,1,0.5
"(1, 2, 4, 7, 9, 13)",1,2,0.6666666666666666
"(1, 2, 4, 9, 10, 13)",1,2,0.6666666666666666
"(1, 2, 7, 9, 10, 13)",2,1,0.3333333333333333
"(1, 3, 7, 9, 10, 13)",1,0,0.0
"(1, 4, 7, 9, 10, 13)",3,1,0.25
"(1, 7, 8, 9, 10, 11)",2,1,0.3333333333333333
"(1, 7, 8, 9, 10, 13)",2,1,0.3333333333333333
"(1, 7, 8, 9, 10, 14)",1,0,0.0
"(1, 7, 8, 9, 11, 13)",2,1,0.3333333333333333
"(1, 7, 8, 9, 11, 14)",2,0,0.0
"(1, 7, 8, 9, 13, 14)",1,0,0.0
"(1, 7, 8, 10, 11, 13)",2,1,0.3333333333333333
"(1, 7, 8, 10, 11, 14)",1,0,0.0
"(1, 7, 8, 10, 13, 14)",1,0,0.0
"(1, 7, 8, 11, 13, 14)",1,0,0.0
"(1, 7, 9, 10, 11, 13)",3,1,0.25
"(1, 7, 9, 10, 11, 14)",2,0,0.0
"(1, 7, 9, 10, 13, 14)",2,0,0.0
"(1, 7, 9, 11, 13, 14)",2,0,0.0
"(1, 7, 10, 11, 13, 14)",2,0,0.0
"(1, 8, 9, 10, 11, 13)",2,2,0.5
"(1, 8, 9, 10, 11, 14)",3,1,0.25
"(1, 8, 9, 10, 13, 14)",1,1,0.5
"(1, 8, 9, 11, 13, 14)",1,0,0.0
"(1, 8, 10, 11, 13, 14)",1,0,0.0
"(1, 9, 10, 11, 13, 14)",2,0,0.0
"(2, 3, 4, 5, 9, 13)",1,0,0.0
"(2, 3, 4, 5, 10, 13)",2,0,0.0
"(2, 3, 4, 7, 9, 13)",1,0,0.0
"(2, 3, 4, 7, 10, 13)",1,0,0.0
"(2, 3, 4, 9, 10, 13)",1,0,0.0
"(2, 3, 5, 7, 9, 13)",1,0,0.0
"(2, 3, 5, 7, 10, 13)",1,0,0.0
"(2, 3, 5, 9, 10, 13)",1,0,0.0
"(2, 3, 7, 9, 10, 13)",1,0,0.0
"(2, 4, 5, 7, 9, 13)",2,0,0.0
"(2, 4, 5, 9, 10, 13)",1,0,0.0
"(2, 4, 7, 9, 10, 13)",2,3,0.6
"(2, 4, 7, 9, 10, 14)",2,1,0.3333333333333333
"(2, 4, 7, 9, 13, 14)",2,1,0.3333333333333333
"(2, 4, 7, 10, 13, 14)",2,1,0.3333333333333333
"(2, 4, 9, 10, 13, 14)",2,1,0.3333333333333333
"(2, 5, 7, 9, 10, 13)",1,0,0.0
"(2, 7, 9, 10, 13, 14)",2,1,0.3333333333333333
"(3, 4, 5, 7, 9, 13)",1,0,0.0
"(3, 4, 5, 7, 10, 13)",1,0,0.0
"(3, 4, 5, 9, 10, 13)",2,1,0.3333333333333333
"(3, 5, 7, 9, 10, 13)",2,0,0.0
"(3, 6, 7, 9, 10, 14)",1,0,0.0
"(3, 6, 7, 9, 13, 14)",1,0,0.0
"(3, 6, 7, 10, 13, 14)",1,0,0.0
"(3, 6, 9, 10, 13, 14)",1,1,0.5
"(6, 7, 9, 10, 13, 14)",1,0,0.0
"(7, 8, 9, 10, 11, 13)",2,2,0.5
"(7, 8, 9, 10, 11, 14)",1,0,0.0
"(7, 8, 9, 10, 13, 14)",1,0,0.0
"(7, 8, 9, 11, 13, 14)",2,0,0.0
"(7, 8, 10, 11, 13, 14)",1,0,0.0
"(7, 9, 10, 11, 13, 14)",3,0,0.0
"(8, 9, 10, 11, 13, 14)",1,0,0.0
"(0, 2, 3, 4, 5, 7, 13)",1,0,0.0
"(0, 2, 3, 4, 5, 9, 13)",1,0,0.0
"(0, 2, 3, 4, 5, 10, 13)",1,0,0.0
"(0, 2, 3, 4, 7, 9, 13)",1,0,0.0
"(0, 2, 3, 4, 7, 10, 13)",1,0,0.0
"(0, 2, 3, 4, 9, 10, 13)",1,0,0.0
"(0, 2, 3, 5, 7, 9, 13)",1,0,0.0
"(0, 2, 3, 5, 7, 10, 13)",1,0,0.0
"(0, 2, 3, 5, 9, 10, 13)",1,0,0.0
"(0, 2, 3, 7, 9, 10, 13)",1,0,0.0
"(0, 2, 4, 5, 7, 9, 13)",1,0,0.0
"(0, 2, 4, 5, 7, 10, 13)",1,0,0.0
"(0, 2, 4, 5, 9, 10, 13)",1,0,0.0
"(0, 2, 4, 7, 9, 10, 13)",1,1,0.5
"(0, 2, 5, 7, 9, 10, 13)",1,0,0.0
"(0, 3, 4, 5, 7, 9, 13)",1,0,0.0
"(0, 3, 4, 5, 7, 10, 13)",1,0,0.0
"(0, 3, 4, 5, 9, 10, 13)",1,0,0.0
"(0, 3, 5, 7, 9, 10, 13)",2,0,0.0
"(0, 4, 5, 7, 9, 10, 13)",1,0,0.0
"(1, 2, 4, 7, 9, 10, 13)",1,1,0.5
"(1, 7, 8, 9, 10, 11, 13)",2,1,0.3333333333333333
"(1, 7, 8, 9, 10, 11, 14)",1,0,0.0
"(1, 7, 8, 9, 10, 13, 14)",1,0,0.0
"(1, 7, 8, 9, 11, 13, 14)",1,0,0.0
"(1, 7, 8, 10, 11, 13, 14)",1,0,0.0
"(1, 7, 9, 10, 11, 13, 14)",2,0,0.0
"(1, 8, 9, 10, 11, 13, 14)",1,0,0.0
"(2, 3, 4, 5, 7, 9, 13)",1,0,0.0
"(2, 3, 4, 5, 7, 10, 13)",1,0,0.0
"(2, 3, 4, 5, 9, 10, 13)",1,0,0.0
"(2, 3, 4, 7, 9, 10, 13)",1,0,0.0
"(2, 3, 5, 7, 9, 10, 13)",1,0,0.0
"(2, 4, 5, 7, 9, 10, 13)",1,0,0.0
"(2, 4, 7, 9, 10, 13, 14)",2,1,0.3333333333333333
"(3, 4, 5, 7, 9, 10, 13)",1,0,0.0
"(3, 6, 7, 9, 10, 13, 14)",1,0,0.0
"(7, 8, 9, 10, 11, 13, 14)",1,0,0.0
"(0, 2, 3, 4, 5, 7, 9, 13)",1,0,0.0
"(0, 2, 3, 4, 5, 7, 10, 13)",1,0,0.0
"(0, 2, 3, 4, 5, 9, 10, 13)",1,0,0.0
"(0, 2, 3, 4, 7, 9, 10, 13)",1,0,0.0
"(0, 2, 3, 5, 7, 9, 10, 13)",1,0,0.0
"(0, 2, 4, 5, 7, 9, 10, 13)",1,0,0.0
"(0, 3, 4, 5, 7, 9, 10, 13)",1,0,0.0
"(1, 7, 8, 9, 10, 11, 13, 14)",1,0,0.0
"(2, 3, 4, 5, 7, 9, 10, 13)",1,0,0.0
"(0, 2, 3, 4, 5, 7, 9, 10, 13)",1,0,0.0
"(1, 6, 8, 11, 13)",2,2,0.5
"(1, 3, 6, 8, 14)",2,3,0.6
"(0, 1, 8, 11, 13)",3,4,0.5714285714285714
"(0, 1, 8, 13, 14)",0,1,1.0
"(0, 1, 11, 13, 14)",0,1,1.0
"(0, 8, 11, 13, 14)",0,1,1.0
"(0, 1, 8, 11, 13, 14)",0,1,1.0
"(2, 3, 8, 13)",0,1,1.0
"(2, 4, 8, 11, 13)",1,2,0.6666666666666666
"(2, 5, 6, 8, 13)",0,2,1.0
"(2, 8, 11, 12, 13)",1,1,0.5
"(2, 4, 8, 11, 12, 13)",1,1,0.5
"(2, 5, 6, 8, 13, 14)",0,1,1.0
"(1, 10, 11, 15)",5,8,0.6153846153846154
"(1, 3, 7, 9, 15)",0,2,1.0
"(1, 3, 7, 13, 15)",0,1,1.0
"(1, 3, 9, 13, 15)",0,2,1.0
"(1, 4, 9, 10, 11)",0,4,1.0
"(1, 4, 9, 10, 15)",1,2,0.6666666666666666
"(1, 4, 9, 11, 15)",0,2,1.0
"(1, 4, 10, 11, 15)",1,3,0.75
"(1, 9, 10, 11, 15)",3,5,0.625
"(3, 7, 9, 13, 15)",0,1,1.0
"(1, 3, 7, 9, 13, 15)",0,1,1.0
"(1, 4, 9, 10, 11, 15)",0,2,1.0
"(1, 5, 7, 9, 12)",2,3,0.6
"(1, 5, 7, 10, 12)",1,3,0.75
"(1, 7, 9, 10, 12)",2,4,0.6666666666666666
"(1, 5, 7, 9, 10, 12)",1,3,0.75
"(0, 1, 10, 14)",5,2,0.2857142857142857
"(0, 5, 10, 14)",4,3,0.42857142857142855
"(1, 3, 10, 14)",1,3,0.75
"(1, 10, 14, 15)",3,4,0.5714285714285714
"(2, 3, 6, 9)",2,4,0.6666666666666666
"(5, 7, 10, 14)",0,3,1.0
"(0, 1, 3, 5, 10)",1,3,0.75
"(0, 1, 3, 5, 12)",2,4,0.6666666666666666
"(0, 1, 3, 5, 14)",1,2,0.6666666666666666
"(0, 1, 3, 7, 10)",0,3,1.0
"(0, 1, 3, 7, 12)",0,2,1.0
"(0, 1, 3, 9, 10)",0,3,1.0
"(0, 1, 3, 10, 12)",2,2,0.5
"(0, 1, 3, 10, 14)",1,1,0.5
"(0, 1, 3, 12, 14)",1,2,0.6666666666666666
"(0, 1, 5, 7, 10)",1,2,0.6666666666666666
"(0, 1, 5, 9, 14)",2,2,0.5
"(0, 1, 5, 10, 14)",3,2,0.4
"(0, 1, 5, 12, 14)",4,2,0.3333333333333333
"(0, 1, 7, 10, 12)",0,4,1.0
"(0, 1, 7, 10, 14)",0,1,1.0
"(0, 1, 9, 10, 14)",3,2,0.4
"(0, 1, 10, 12, 14)",3,2,0.4
"(0, 3, 5, 7, 14)",1,2,0.6666666666666666
"(0, 3, 5, 10, 14)",0,2,1.0
"(0, 5, 7, 9, 14)",0,2,1.0
"(0, 5, 7, 10, 14)",0,1,1.0
"(0, 5, 7, 12, 14)",0,4,1.0
"(0, 5, 9, 10, 14)",2,3,0.6
"(0, 5, 10, 12, 14)",3,2,0.4
"(1, 3, 5, 7, 10)",2,3,0.6
"(1, 3, 5, 7, 12)",1,2,0.6666666666666666
"(1, 3, 5, 7, 14)",0,1,1.0
"(1, 3, 5, 9, 14)",2,2,0.5
"(1, 3, 5, 10, 14)",0,1,1.0
"(1, 3, 7, 9, 14)",0,1,1.0
"(1, 3, 7, 10, 12)",1,2,0.6666666666666666
"(1, 3, 7, 10, 14)",0,1,1.0
"(1, 3, 9, 10, 14)",0,3,1.0
"(1, 3, 10, 12, 14)",0,2,1.0
"(1, 5, 7, 9, 14)",1,1,0.5
"(1, 5, 7, 10, 14)",0,1,1.0
"(1, 5, 7, 12, 14)",0,2,1.0
"(1, 5, 9, 12, 14)",3,4,0.5714285714285714
"(1, 5, 9, 14, 15)",2,3,0.6
"(1, 5, 10, 12, 14)",2,2,0.5
"(1, 5, 10, 14, 15)",1,2,0.6666666666666666
"(1, 7, 10, 12, 14)",0,1,1.0
"(1, 9, 10, 12, 14)",4,3,0.42857142857142855
"(1, 9, 10, 14, 15)",2,3,0.6
"(2, 3, 6, 9, 12)",1,1,0.5
"(3, 5, 7, 9, 14)",1,2,0.6666666666666666
"(3, 5, 7, 10, 14)",0,1,1.0
"(3, 5, 9, 10, 14)",0,2,1.0
"(5, 7, 9, 10, 14)",0,1,1.0
"(5, 7, 10, 12, 14)",0,1,1.0
"(5, 8, 9, 10, 14)",1,2,0.6666666666666666
"(5, 9, 10, 12, 14)",2,2,0.5
"(5, 9, 10, 14, 15)",1,2,0.6666666666666666
"(0, 1, 3, 5, 7, 10)",0,2,1.0
"(0, 1, 3, 5, 7, 12)",0,2,1.0
"(0, 1, 3, 5, 7, 14)",0,1,1.0
"(0, 1, 3, 5, 9, 10)",0,2,1.0
"(0, 1, 3, 5, 9, 12)",0,2,1.0
"(0, 1, 3, 5, 9, 14)",0,1,1.0
"(0, 1, 3, 5, 10, 12)",1,2,0.6666666666666666
"(0, 1, 3, 5, 10, 14)",0,1,1.0
"(0, 1, 3, 5, 12, 14)",0,1,1.0
"(0, 1, 3, 7, 9, 10)",0,2,1.0
"(0, 1, 3, 7, 9, 12)",0,2,1.0
"(0, 1, 3, 7, 9, 14)",0,1,1.0
"(0, 1, 3, 7, 10, 12)",0,2,1.0
"(0, 1, 3, 7, 10, 14)",0,1,1.0
"(0, 1, 3, 7, 12, 14)",0,1,1.0
"(0, 1, 3, 9, 10, 12)",0,2,1.0
"(0, 1, 3, 9, 10, 14)",0,1,1.0
"(0, 1, 3, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 10, 12, 14)",0,1,1.0
"(0, 1, 5, 7, 9, 10)",1,2,0.6666666666666666
"(0, 1, 5, 7, 9, 12)",1,2,0.6666666666666666
"(0, 1, 5, 7, 9, 14)",0,1,1.0
"(0, 1, 5, 7, 10, 12)",0,2,1.0
"(0, 1, 5, 7, 10, 14)",0,1,1.0
"(0, 1, 5, 7, 12, 14)",0,1,1.0
"(0, 1, 5, 9, 10, 14)",2,2,0.5
"(0, 1, 5, 9, 12, 14)",2,2,0.5
"(0, 1, 5, 10, 12, 14)",2,2,0.5
"(0, 1, 7, 9, 10, 12)",0,3,1.0
"(0, 1, 7, 9, 10, 14)",0,1,1.0
"(0, 1, 7, 10, 12, 14)",0,1,1.0
"(0, 1, 9, 10, 12, 14)",3,2,0.4
"(0, 3, 5, 7, 9, 14)",0,2,1.0
"(0, 3, 5, 7, 10, 14)",0,1,1.0
"(0, 3, 5, 7, 12, 14)",0,1,1.0
"(0, 3, 5, 9, 10, 14)",0,2,1.0
"(0, 3, 5, 10, 12, 14)",0,1,1.0
"(0, 5, 7, 9, 10, 14)",0,1,1.0
"(0, 5, 7, 9, 12, 14)",0,1,1.0
"(0, 5, 7, 10, 12, 14)",0,1,1.0
"(0, 5, 9, 10, 12, 14)",2,2,0.5
"(1, 3, 5, 7, 9, 10)",1,2,0.6666666666666666
"(1, 3, 5, 7, 9, 12)",1,2,0.6666666666666666
"(1, 3, 5, 7, 9, 14)",0,1,1.0
"(1, 3, 5, 7, 10, 12)",1,2,0.6666666666666666
"(1, 3, 5, 7, 10, 14)",0,1,1.0
"(1, 3, 5, 7, 12, 14)",0,1,1.0
"(1, 3, 5, 9, 10, 14)",0,1,1.0
"(1, 3, 5, 9, 12, 14)",0,2,1.0
"(1, 3, 5, 10, 12, 14)",0,1,1.0
"(1, 3, 7, 9, 10, 12)",1,2,0.6666666666666666
"(1, 3, 7, 9, 10, 14)",0,1,1.0
"(1, 3, 7, 9, 12, 14)",0,1,1.0
"(1, 3, 7, 10, 12, 14)",0,1,1.0
"(1, 3, 9, 10, 12, 14)",0,2,1.0
"(1, 5, 7, 9, 10, 14)",0,1,1.0
"(1, 5, 7, 9, 12, 14)",0,1,1.0
"(1, 5, 7, 10, 12, 14)",0,1,1.0
"(1, 5, 8, 9, 10, 14)",1,1,0.5
"(1, 5, 9, 10, 12, 14)",2,2,0.5
"(1, 5, 9, 10, 14, 15)",1,2,0.6666666666666666
"(1, 7, 9, 10, 12, 14)",0,1,1.0
"(3, 5, 7, 9, 10, 14)",0,1,1.0
"(3, 5, 7, 9, 12, 14)",0,1,1.0
"(3, 5, 7, 10, 12, 14)",0,1,1.0
"(3, 5, 9, 10, 12, 14)",0,1,1.0
"(5, 7, 9, 10, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 7, 9, 10)",0,2,1.0
"(0, 1, 3, 5, 7, 9, 12)",0,2,1.0
"(0, 1, 3, 5, 7, 9, 14)",0,1,1.0
"(0, 1, 3, 5, 7, 10, 12)",0,2,1.0
"(0, 1, 3, 5, 7, 10, 14)",0,1,1.0
"(0, 1, 3, 5, 7, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 9, 10, 12)",0,2,1.0
"(0, 1, 3, 5, 9, 10, 14)",0,1,1.0
"(0, 1, 3, 5, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 10, 12, 14)",0,1,1.0
"(0, 1, 3, 7, 9, 10, 12)",0,2,1.0
"(0, 1, 3, 7, 9, 10, 14)",0,1,1.0
"(0, 1, 3, 7, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 7, 10, 12, 14)",0,1,1.0
"(0, 1, 3, 9, 10, 12, 14)",0,1,1.0
"(0, 1, 5, 7, 9, 10, 12)",0,2,1.0
"(0, 1, 5, 7, 9, 10, 14)",0,1,1.0
"(0, 1, 5, 7, 9, 12, 14)",0,1,1.0
"(0, 1, 5, 7, 10, 12, 14)",0,1,1.0
"(0, 1, 5, 9, 10, 12, 14)",2,2,0.5
"(0, 1, 7, 9, 10, 12, 14)",0,1,1.0
"(0, 3, 5, 7, 9, 10, 14)",0,1,1.0
"(0, 3, 5, 7, 9, 12, 14)",0,1,1.0
"(0, 3, 5, 7, 10, 12, 14)",0,1,1.0
"(0, 3, 5, 9, 10, 12, 14)",0,1,1.0
"(0, 5, 7, 9, 10, 12, 14)",0,1,1.0
"(1, 3, 5, 7, 9, 10, 12)",1,2,0.6666666666666666
"(1, 3, 5, 7, 9, 10, 14)",0,1,1.0
"(1, 3, 5, 7, 9, 12, 14)",0,1,1.0
"(1, 3, 5, 7, 10, 12, 14)",0,1,1.0
"(1, 3, 5, 9, 10, 12, 14)",0,1,1.0
"(1, 3, 7, 9, 10, 12, 14)",0,1,1.0
"(1, 5, 7, 9, 10, 12, 14)",0,1,1.0
"(3, 5, 7, 9, 10, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 7, 9, 10, 12)",0,2,1.0
"(0, 1, 3, 5, 7, 9, 10, 14)",0,1,1.0
"(0, 1, 3, 5, 7, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 7, 10, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 9, 10, 12, 14)",0,1,1.0
"(0, 1, 3, 7, 9, 10, 12, 14)",0,1,1.0
"(0, 1, 5, 7, 9, 10, 12, 14)",0,1,1.0
"(0, 3, 5, 7, 9, 10, 12, 14)",0,1,1.0
"(1, 3, 5, 7, 9, 10, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 7, 9, 10, 12, 14)",0,1,1.0
"(1, 4, 5, 9, 15)",3,0,0.0
"(1, 4, 5, 9, 10, 15)",1,0,0.0
"(1, 7, 8, 9, 15)",0,2,1.0
"(1, 3, 7, 8, 9, 15)",0,1,1.0
"(1, 2, 3, 8, 9)",1,2,0.6666666666666666
"(1, 2, 4, 9, 11)",1,4,0.8
"(1, 2, 8, 9, 11)",3,3,0.5
"(2, 4, 8, 9, 11)",1,4,0.8
"(1, 2, 4, 8, 9, 11)",1,2,0.6666666666666666
"(5, 7, 9, 12, 13)",1,3,0.75
"(6, 7, 8, 9, 12)",0,2,1.0
"(6, 7, 8, 12, 13)",0,1,1.0
"(6, 7, 9, 12, 13)",1,2,0.6666666666666666
"(6, 8, 9, 12, 13)",1,3,0.75
"(7, 8, 9, 12, 13)",0,2,1.0
"(6, 7, 8, 9, 12, 13)",0,1,1.0
"(1, 7, 10, 12, 13)",3,1,0.25
"(3, 5, 7, 12, 13)",2,0,0.0
"(3, 5, 10, 12, 13)",3,0,0.0
"(4, 7, 8, 10, 13)",1,3,0.75
"(4, 7, 8, 11, 13)",1,2,0.6666666666666666
"(4, 7, 8, 12, 13)",1,0,0.0
"(4, 7, 11, 12, 13)",2,0,0.0
"(5, 7, 10, 12, 13)",2,1,0.3333333333333333
"(3, 5, 7, 10, 12, 13)",2,0,0.0
"(4, 7, 8, 10, 11, 12)",1,1,0.5
"(4, 7, 8, 10, 11, 13)",1,1,0.5
"(4, 7, 8, 10, 12, 13)",1,0,0.0
"(4, 7, 8, 11, 12, 13)",1,0,0.0
