params,rez_1,rez_0,proc
"(3, 9, 10, 13)",4,3,0.42857142857142855
"(3, 10, 11, 13)",1,2,0.6666666666666666
"(9, 10, 11, 13)",1,9,0.9
"(3, 9, 10, 11, 13)",0,1,1.0
"(2, 9, 14)",9,15,0.625
"(12, 14, 15)",6,8,0.5714285714285714
"(0, 5, 10, 14)",4,2,0.3333333333333333
"(1, 2, 10, 12)",3,5,0.625
"(2, 3, 10, 12)",6,2,0.25
"(2, 13, 14, 15)",1,2,0.6666666666666666
"(1, 2, 3, 10, 12)",2,1,0.3333333333333333
"(0, 5, 10, 13)",4,8,0.6666666666666666
"(0, 5, 12, 14)",2,6,0.75
"(0, 5, 13, 14)",1,4,0.8
"(0, 10, 12, 13)",2,7,0.7777777777777778
"(0, 10, 12, 14)",2,3,0.6
"(0, 10, 13, 14)",1,0,0.0
"(0, 12, 13, 14)",3,1,0.25
"(5, 10, 12, 13)",4,5,0.5555555555555556
"(5, 10, 12, 14)",1,2,0.6666666666666666
"(5, 10, 13, 14)",3,1,0.25
"(5, 12, 13, 14)",1,5,0.8333333333333334
"(0, 5, 10, 12, 13)",2,3,0.6
"(0, 5, 10, 12, 14)",1,0,0.0
"(0, 5, 10, 13, 14)",1,0,0.0
"(0, 5, 12, 13, 14)",1,0,0.0
"(0, 10, 12, 13, 14)",1,0,0.0
"(5, 10, 12, 13, 14)",1,0,0.0
"(0, 5, 10, 12, 13, 14)",1,0,0.0
"(0, 4, 10, 15)",2,0,0.0
"(0, 3, 10)",7,13,0.65
"(5, 9, 14)",8,22,0.7333333333333333
"(0, 1, 3, 10)",2,5,0.7142857142857143
"(0, 3, 8, 14)",1,3,0.75
"(1, 5, 9, 14)",3,6,0.6666666666666666
"(1, 11, 14, 15)",2,3,0.6
"(0, 1, 6, 9)",4,3,0.42857142857142855
"(1, 3, 6)",10,11,0.5238095238095238
"(1, 6, 10)",12,18,0.6
"(3, 6, 10)",6,9,0.6
"(8, 10, 14)",10,15,0.6
"(0, 2, 8, 11)",3,4,0.5714285714285714
"(0, 8, 10, 14)",3,4,0.5714285714285714
"(1, 3, 6, 8)",1,3,0.75
"(1, 3, 6, 10)",1,4,0.8
"(1, 3, 8, 10)",2,5,0.7142857142857143
"(1, 6, 8, 10)",3,3,0.5
"(2, 3, 8, 11)",2,4,0.6666666666666666
"(2, 3, 8, 13)",6,1,0.14285714285714285
"(2, 3, 11, 13)",0,3,1.0
"(2, 8, 10, 11)",1,4,0.8
"(2, 8, 11, 13)",3,7,0.7
"(2, 10, 11, 13)",3,2,0.4
"(3, 6, 8, 10)",2,4,0.6666666666666666
"(3, 7, 10, 13)",3,2,0.4
"(8, 10, 11, 13)",3,2,0.4
"(0, 2, 8, 11, 13)",0,3,1.0
"(1, 3, 6, 8, 10)",0,2,1.0
"(2, 3, 8, 11, 13)",0,1,1.0
"(2, 8, 10, 11, 13)",0,1,1.0
"(4, 5, 10, 11)",3,4,0.5714285714285714
"(1, 5, 6, 9)",3,4,0.5714285714285714
"(1, 5, 6, 10)",4,6,0.6
"(1, 5, 10, 12)",5,6,0.5454545454545454
"(1, 6, 9, 10)",5,3,0.375
"(1, 6, 10, 12)",5,3,0.375
"(5, 6, 9, 12)",3,9,0.75
"(5, 9, 10, 12)",2,7,0.7777777777777778
"(6, 9, 10, 12)",3,4,0.5714285714285714
"(7, 8, 9, 15)",4,3,0.42857142857142855
"(7, 8, 10, 15)",3,2,0.4
"(7, 9, 10, 15)",4,0,0.0
"(1, 5, 6, 9, 10)",2,1,0.3333333333333333
"(1, 5, 6, 9, 12)",2,2,0.5
"(1, 5, 6, 10, 12)",3,1,0.25
"(1, 5, 9, 10, 12)",2,2,0.5
"(1, 6, 9, 10, 12)",3,1,0.25
"(5, 6, 9, 10, 12)",2,2,0.5
"(7, 8, 9, 10, 15)",2,0,0.0
"(1, 5, 6, 9, 10, 12)",2,1,0.3333333333333333
"(0, 6, 13, 14)",1,1,0.5
"(4, 7, 10, 11)",6,1,0.14285714285714285
"(9, 11, 14)",15,15,0.5
"(4, 5, 9, 14)",1,4,0.8
"(9, 11, 13, 14)",1,5,0.8333333333333334
"(0, 3, 6, 8)",1,1,0.5
"(0, 1, 9, 15)",5,2,0.2857142857142857
"(1, 8, 15)",10,9,0.47368421052631576
"(1, 2, 3, 5)",1,4,0.8
"(1, 2, 3, 9)",3,1,0.25
"(1, 2, 3, 15)",1,2,0.6666666666666666
"(1, 2, 5, 9)",3,4,0.5714285714285714
"(1, 2, 5, 10)",3,7,0.7
"(1, 2, 5, 15)",3,3,0.5
"(1, 2, 7, 8)",2,3,0.6
"(1, 2, 7, 9)",4,2,0.3333333333333333
"(1, 2, 7, 15)",2,1,0.3333333333333333
"(1, 2, 8, 9)",2,3,0.6
"(1, 2, 8, 15)",2,1,0.3333333333333333
"(1, 2, 10, 15)",3,2,0.4
"(1, 3, 5, 15)",1,3,0.75
"(1, 3, 9, 10)",2,4,0.6666666666666666
"(1, 3, 9, 15)",2,2,0.5
"(1, 7, 8, 9)",5,5,0.5
"(1, 7, 8, 15)",3,3,0.5
"(1, 7, 9, 15)",3,4,0.5714285714285714
"(1, 8, 9, 15)",4,5,0.5555555555555556
"(2, 3, 5, 10)",2,6,0.75
"(2, 3, 9, 10)",2,4,0.6666666666666666
"(2, 3, 9, 15)",2,2,0.5
"(2, 3, 10, 15)",2,7,0.7777777777777778
"(2, 5, 10, 15)",2,6,0.75
"(2, 7, 8, 15)",3,3,0.5
"(2, 7, 9, 15)",0,4,1.0
"(3, 5, 9, 10)",1,4,0.8
"(3, 5, 9, 15)",0,2,1.0
"(3, 5, 10, 15)",1,5,0.8333333333333334
"(3, 9, 10, 15)",4,3,0.42857142857142855
"(5, 7, 8, 15)",1,3,0.75
"(5, 7, 9, 15)",0,6,1.0
"(5, 8, 9, 15)",2,9,0.8181818181818182
"(5, 8, 12, 13)",4,9,0.6923076923076923
"(7, 8, 9, 12)",2,4,0.6666666666666666
"(7, 8, 12, 13)",2,5,0.7142857142857143
"(7, 8, 12, 15)",4,3,0.42857142857142855
"(7, 8, 13, 15)",3,4,0.5714285714285714
"(7, 9, 12, 13)",2,3,0.6
"(7, 9, 13, 15)",1,3,0.75
"(7, 12, 13, 15)",1,3,0.75
"(8, 9, 12, 15)",2,6,0.75
"(8, 12, 13, 15)",1,4,0.8
"(1, 2, 3, 5, 9)",0,1,1.0
"(1, 2, 3, 5, 10)",0,4,1.0
"(1, 2, 3, 5, 15)",1,2,0.6666666666666666
"(1, 2, 3, 9, 10)",1,1,0.5
"(1, 2, 3, 9, 15)",1,1,0.5
"(1, 2, 3, 10, 15)",1,2,0.6666666666666666
"(1, 2, 5, 9, 10)",1,3,0.75
"(1, 2, 5, 9, 15)",1,2,0.6666666666666666
"(1, 2, 5, 10, 15)",1,2,0.6666666666666666
"(1, 2, 7, 8, 9)",1,2,0.6666666666666666
"(1, 2, 7, 8, 15)",1,1,0.5
"(1, 2, 7, 9, 15)",0,1,1.0
"(1, 2, 8, 9, 15)",0,1,1.0
"(1, 2, 9, 10, 15)",1,1,0.5
"(1, 3, 5, 9, 10)",0,1,1.0
"(1, 3, 5, 9, 15)",0,1,1.0
"(1, 3, 5, 10, 15)",0,3,1.0
"(1, 3, 9, 10, 15)",1,1,0.5
"(1, 7, 8, 9, 15)",1,2,0.6666666666666666
"(2, 3, 5, 9, 10)",0,1,1.0
"(2, 3, 5, 9, 15)",0,1,1.0
"(2, 3, 5, 10, 15)",1,4,0.8
"(2, 3, 9, 10, 15)",1,2,0.6666666666666666
"(2, 5, 9, 10, 15)",0,1,1.0
"(2, 7, 8, 9, 15)",0,1,1.0
"(3, 5, 9, 10, 15)",0,1,1.0
"(4, 5, 8, 12, 13)",0,2,1.0
"(5, 7, 8, 9, 15)",0,2,1.0
"(7, 8, 9, 12, 13)",0,2,1.0
"(7, 8, 9, 12, 15)",1,2,0.6666666666666666
"(7, 8, 9, 13, 15)",0,2,1.0
"(7, 8, 12, 13, 15)",1,2,0.6666666666666666
"(7, 9, 12, 13, 15)",0,1,1.0
"(8, 9, 12, 13, 15)",0,1,1.0
"(1, 2, 3, 5, 9, 10)",0,1,1.0
"(1, 2, 3, 5, 9, 15)",0,1,1.0
"(1, 2, 3, 5, 10, 15)",0,2,1.0
"(1, 2, 3, 9, 10, 15)",1,1,0.5
"(1, 2, 5, 9, 10, 15)",0,1,1.0
"(1, 2, 7, 8, 9, 15)",0,1,1.0
"(1, 3, 5, 9, 10, 15)",0,1,1.0
"(2, 3, 5, 9, 10, 15)",0,1,1.0
"(7, 8, 9, 12, 13, 15)",0,1,1.0
"(1, 2, 3, 5, 9, 10, 15)",0,1,1.0
"(6, 9, 14)",11,10,0.47619047619047616
"(3, 5, 6, 11)",1,2,0.6666666666666666
"(3, 5, 9, 11)",2,1,0.3333333333333333
"(3, 5, 9, 14)",2,3,0.6
"(3, 5, 11, 14)",1,3,0.75
"(3, 6, 9, 14)",2,1,0.3333333333333333
"(3, 9, 11, 14)",3,2,0.4
"(5, 6, 9, 14)",3,2,0.4
"(5, 9, 11, 14)",4,4,0.5
"(6, 9, 11, 14)",4,6,0.6
"(3, 5, 6, 9, 11)",1,0,0.0
"(3, 5, 6, 9, 14)",1,0,0.0
"(3, 5, 6, 11, 14)",1,1,0.5
"(3, 5, 9, 11, 14)",1,1,0.5
"(3, 6, 9, 11, 14)",2,1,0.3333333333333333
"(5, 6, 9, 11, 14)",2,1,0.3333333333333333
"(3, 5, 6, 9, 11, 14)",1,0,0.0
"(0, 9, 11, 12)",2,1,0.3333333333333333
"(6, 7, 11)",8,15,0.6521739130434783
"(8, 11, 12)",10,21,0.6774193548387096
"(1, 4, 7, 8)",6,4,0.4
"(1, 7, 8, 12)",4,4,0.5
"(4, 7, 8, 12)",4,4,0.5
"(6, 7, 9, 11)",4,6,0.6
"(7, 8, 11, 12)",2,0,0.0
"(7, 8, 12, 14)",3,5,0.625
"(7, 9, 11, 12)",2,4,0.6666666666666666
"(8, 9, 11, 12)",5,6,0.5454545454545454
"(1, 4, 7, 8, 12)",2,1,0.3333333333333333
"(7, 8, 9, 11, 12)",2,0,0.0
"(3, 6, 7)",5,11,0.6875
"(0, 2, 4, 10)",1,5,0.8333333333333334
"(0, 2, 6, 10)",3,3,0.5
"(0, 2, 10, 13)",3,4,0.5714285714285714
"(0, 4, 10, 13)",1,2,0.6666666666666666
"(0, 6, 10, 13)",1,3,0.75
"(1, 2, 6, 13)",0,1,1.0
"(2, 3, 5, 7)",2,5,0.7142857142857143
"(2, 3, 5, 11)",0,2,1.0
"(2, 3, 6, 7)",2,6,0.75
"(2, 3, 6, 8)",3,1,0.25
"(2, 3, 6, 11)",3,4,0.5714285714285714
"(2, 3, 7, 8)",2,2,0.5
"(2, 4, 10, 13)",1,3,0.75
"(2, 5, 6, 7)",1,7,0.875
"(2, 5, 7, 8)",2,12,0.8571428571428571
"(2, 5, 7, 11)",1,4,0.8
"(2, 5, 8, 11)",3,10,0.7692307692307693
"(2, 6, 7, 11)",2,6,0.75
"(2, 6, 8, 11)",6,7,0.5384615384615384
"(2, 7, 8, 11)",2,6,0.75
"(3, 5, 6, 7)",0,4,1.0
"(3, 5, 6, 8)",0,2,1.0
"(3, 5, 7, 11)",2,2,0.5
"(3, 5, 8, 11)",0,4,1.0
"(3, 6, 7, 8)",0,4,1.0
"(3, 6, 7, 11)",1,5,0.8333333333333334
"(3, 6, 8, 11)",2,3,0.6
"(4, 6, 10, 13)",2,5,0.7142857142857143
"(5, 6, 7, 11)",1,2,0.6666666666666666
"(5, 6, 8, 11)",2,4,0.6666666666666666
"(6, 7, 8, 11)",2,5,0.7142857142857143
"(0, 2, 4, 6, 10)",1,2,0.6666666666666666
"(0, 2, 4, 10, 13)",0,2,1.0
"(0, 2, 6, 10, 13)",0,1,1.0
"(0, 4, 6, 10, 13)",0,1,1.0
"(2, 3, 5, 6, 7)",0,3,1.0
"(2, 3, 5, 6, 8)",0,1,1.0
"(2, 3, 5, 6, 11)",0,1,1.0
"(2, 3, 5, 7, 8)",0,2,1.0
"(2, 3, 5, 7, 11)",0,1,1.0
"(2, 3, 5, 8, 11)",0,2,1.0
"(2, 3, 6, 7, 8)",0,1,1.0
"(2, 3, 6, 7, 11)",0,3,1.0
"(2, 3, 6, 8, 11)",2,1,0.3333333333333333
"(2, 3, 7, 8, 11)",0,1,1.0
"(2, 4, 6, 10, 13)",0,2,1.0
"(2, 5, 6, 7, 8)",1,5,0.8333333333333334
"(2, 5, 6, 7, 11)",1,2,0.6666666666666666
"(2, 5, 6, 8, 11)",1,4,0.8
"(2, 5, 7, 8, 11)",1,3,0.75
"(2, 6, 7, 8, 11)",1,3,0.75
"(3, 5, 6, 7, 8)",0,2,1.0
"(3, 5, 6, 7, 11)",0,1,1.0
"(3, 5, 6, 8, 11)",0,1,1.0
"(3, 5, 7, 8, 11)",0,2,1.0
"(3, 6, 7, 8, 11)",0,3,1.0
"(5, 6, 7, 8, 11)",1,2,0.6666666666666666
"(0, 2, 4, 6, 10, 13)",0,1,1.0
"(2, 3, 5, 6, 7, 8)",0,1,1.0
"(2, 3, 5, 6, 7, 11)",0,1,1.0
"(2, 3, 5, 6, 8, 11)",0,1,1.0
"(2, 3, 5, 7, 8, 11)",0,1,1.0
"(2, 3, 6, 7, 8, 11)",0,1,1.0
"(2, 5, 6, 7, 8, 11)",1,2,0.6666666666666666
"(3, 5, 6, 7, 8, 11)",0,1,1.0
"(2, 3, 5, 6, 7, 8, 11)",0,1,1.0
"(1, 2, 13, 14)",1,1,0.5
"(3, 6, 8, 15)",1,1,0.5
"(2, 3, 8, 15)",2,0,0.0
"(0, 2, 5, 10, 13)",2,3,0.6
"(5, 8, 9, 11)",4,11,0.7333333333333333
"(5, 8, 10, 11)",3,6,0.6666666666666666
"(5, 9, 10, 11)",3,6,0.6666666666666666
"(8, 9, 10, 11)",4,7,0.6363636363636364
"(5, 8, 9, 10, 11)",2,3,0.6
"(5, 9, 11, 12)",2,5,0.7142857142857143
"(5, 10, 11, 12)",4,4,0.5
"(5, 9, 10, 11, 12)",1,3,0.75
"(3, 5, 8, 10)",1,4,0.8
"(3, 7, 8, 10)",4,2,0.3333333333333333
"(5, 8, 10, 14)",4,3,0.42857142857142855
"(3, 5, 7, 8, 10)",1,0,0.0
"(0, 1, 5, 13)",2,6,0.75
"(0, 1, 8, 9)",5,3,0.375
"(0, 1, 9, 13)",3,3,0.5
"(0, 1, 12, 13)",3,5,0.625
"(0, 3, 9, 12)",5,2,0.2857142857142857
"(0, 8, 9, 12)",1,2,0.6666666666666666
"(0, 8, 9, 15)",1,4,0.8
"(0, 8, 10, 12)",2,9,0.8181818181818182
"(0, 8, 12, 15)",2,3,0.6
"(0, 9, 12, 13)",3,5,0.625
"(0, 9, 12, 15)",1,7,0.875
"(1, 4, 8, 13)",3,6,0.6666666666666666
"(1, 5, 8, 13)",7,5,0.4166666666666667
"(1, 8, 9, 12)",2,8,0.8
"(1, 8, 12, 13)",5,8,0.6153846153846154
"(4, 8, 9, 12)",4,7,0.6363636363636364
"(5, 8, 9, 12)",1,9,0.9
"(0, 1, 4, 8, 9)",1,1,0.5
"(0, 1, 4, 8, 13)",1,2,0.6666666666666666
"(0, 1, 4, 9, 12)",0,2,1.0
"(0, 1, 4, 9, 13)",1,1,0.5
"(0, 1, 4, 12, 13)",1,1,0.5
"(0, 1, 5, 8, 13)",2,2,0.5
"(0, 1, 5, 12, 13)",2,3,0.6
"(0, 1, 8, 9, 12)",0,1,1.0
"(0, 1, 8, 9, 13)",2,1,0.3333333333333333
"(0, 1, 8, 12, 13)",2,1,0.3333333333333333
"(0, 1, 9, 12, 13)",0,2,1.0
"(0, 3, 8, 9, 12)",0,1,1.0
"(0, 4, 8, 9, 12)",1,2,0.6666666666666666
"(0, 4, 9, 12, 13)",3,1,0.25
"(0, 5, 8, 9, 12)",0,2,1.0
"(0, 5, 8, 12, 13)",2,1,0.3333333333333333
"(0, 8, 9, 12, 13)",1,1,0.5
"(0, 8, 9, 12, 15)",0,1,1.0
"(1, 4, 8, 9, 12)",1,1,0.5
"(1, 4, 8, 9, 13)",2,2,0.5
"(1, 4, 8, 12, 13)",0,1,1.0
"(1, 5, 8, 12, 13)",3,3,0.5
"(1, 8, 9, 12, 13)",1,5,0.8333333333333334
"(4, 8, 9, 12, 13)",2,3,0.6
"(0, 1, 4, 8, 9, 12)",0,1,1.0
"(0, 1, 4, 8, 9, 13)",1,1,0.5
"(0, 1, 4, 8, 12, 13)",0,1,1.0
"(0, 1, 4, 9, 12, 13)",0,1,1.0
"(0, 1, 5, 8, 12, 13)",2,1,0.3333333333333333
"(0, 1, 8, 9, 12, 13)",0,1,1.0
"(0, 4, 8, 9, 12, 13)",1,1,0.5
"(1, 4, 8, 9, 12, 13)",0,1,1.0
"(0, 1, 4, 8, 9, 12, 13)",0,1,1.0
"(0, 1, 8, 15)",1,3,0.75
"(0, 1, 9, 11)",5,3,0.375
"(0, 1, 11, 13)",2,1,0.3333333333333333
"(0, 1, 11, 15)",2,1,0.3333333333333333
"(0, 2, 9, 11)",2,1,0.3333333333333333
"(0, 4, 11, 13)",2,2,0.5
"(0, 4, 11, 15)",1,2,0.6666666666666666
"(0, 8, 11, 15)",3,2,0.4
"(0, 9, 11, 15)",2,0,0.0
"(0, 9, 13, 15)",1,2,0.6666666666666666
"(0, 11, 13, 15)",1,2,0.6666666666666666
"(1, 4, 8, 15)",3,4,0.5714285714285714
"(1, 8, 9, 11)",6,2,0.25
"(1, 8, 11, 13)",6,2,0.25
"(1, 8, 11, 15)",5,2,0.2857142857142857
"(1, 8, 13, 15)",3,3,0.5
"(1, 9, 11, 13)",5,5,0.5
"(1, 9, 11, 15)",4,5,0.5555555555555556
"(1, 11, 13, 15)",2,2,0.5
"(4, 8, 9, 15)",2,3,0.6
"(4, 8, 11, 15)",2,5,0.7142857142857143
"(8, 9, 11, 15)",5,6,0.5454545454545454
"(8, 11, 13, 15)",2,3,0.6
"(0, 1, 4, 8, 15)",1,1,0.5
"(0, 1, 4, 9, 11)",2,1,0.3333333333333333
"(0, 1, 4, 9, 15)",2,0,0.0
"(0, 1, 4, 11, 13)",1,0,0.0
"(0, 1, 4, 11, 15)",1,0,0.0
"(0, 1, 4, 13, 15)",1,1,0.5
"(0, 1, 8, 9, 11)",2,0,0.0
"(0, 1, 8, 9, 15)",1,2,0.6666666666666666
"(0, 1, 8, 11, 13)",2,0,0.0
"(0, 1, 8, 11, 15)",1,0,0.0
"(0, 1, 8, 13, 15)",1,1,0.5
"(0, 1, 9, 11, 13)",1,1,0.5
"(0, 1, 9, 11, 15)",1,0,0.0
"(0, 1, 9, 13, 15)",1,0,0.0
"(0, 1, 11, 13, 15)",1,0,0.0
"(0, 2, 8, 9, 11)",1,1,0.5
"(0, 4, 5, 8, 11)",1,2,0.6666666666666666
"(0, 4, 8, 9, 11)",1,0,0.0
"(0, 4, 8, 9, 15)",1,0,0.0
"(0, 4, 8, 11, 13)",1,1,0.5
"(0, 4, 8, 11, 15)",1,1,0.5
"(0, 4, 9, 11, 13)",2,0,0.0
"(0, 4, 9, 11, 15)",1,0,0.0
"(0, 4, 9, 13, 15)",1,0,0.0
"(0, 4, 11, 13, 15)",1,2,0.6666666666666666
"(0, 5, 8, 9, 11)",1,2,0.6666666666666666
"(0, 8, 9, 11, 15)",1,0,0.0
"(0, 8, 9, 13, 15)",1,0,0.0
"(0, 8, 11, 13, 15)",1,1,0.5
"(0, 9, 11, 13, 15)",1,0,0.0
"(1, 4, 8, 9, 11)",4,0,0.0
"(1, 4, 8, 9, 15)",1,2,0.6666666666666666
"(1, 4, 8, 11, 13)",2,1,0.3333333333333333
"(1, 4, 8, 11, 15)",1,0,0.0
"(1, 4, 8, 13, 15)",1,1,0.5
"(1, 4, 9, 11, 13)",2,0,0.0
"(1, 4, 9, 11, 15)",1,1,0.5
"(1, 4, 11, 13, 15)",1,0,0.0
"(1, 8, 9, 11, 13)",2,1,0.3333333333333333
"(1, 8, 9, 11, 15)",3,2,0.4
"(1, 8, 9, 13, 15)",2,1,0.3333333333333333
"(1, 8, 11, 13, 15)",1,1,0.5
"(1, 9, 11, 13, 15)",1,1,0.5
"(4, 5, 8, 9, 11)",4,0,0.0
"(4, 8, 9, 11, 15)",1,0,0.0
"(4, 8, 9, 13, 15)",1,0,0.0
"(4, 8, 11, 13, 15)",1,1,0.5
"(8, 9, 11, 13, 15)",1,2,0.6666666666666666
"(0, 1, 4, 8, 9, 11)",1,0,0.0
"(0, 1, 4, 8, 9, 15)",1,0,0.0
"(0, 1, 4, 8, 11, 13)",1,0,0.0
"(0, 1, 4, 8, 11, 15)",1,0,0.0
"(0, 1, 4, 8, 13, 15)",1,1,0.5
"(0, 1, 4, 9, 11, 13)",1,0,0.0
"(0, 1, 4, 9, 11, 15)",1,0,0.0
"(0, 1, 4, 9, 13, 15)",1,0,0.0
"(0, 1, 4, 11, 13, 15)",1,0,0.0
"(0, 1, 8, 9, 11, 13)",1,0,0.0
"(0, 1, 8, 9, 11, 15)",1,0,0.0
"(0, 1, 8, 9, 13, 15)",1,0,0.0
"(0, 1, 8, 11, 13, 15)",1,0,0.0
"(0, 1, 9, 11, 13, 15)",1,0,0.0
"(0, 4, 5, 8, 9, 11)",1,0,0.0
"(0, 4, 8, 9, 11, 13)",1,0,0.0
"(0, 4, 8, 9, 11, 15)",1,0,0.0
"(0, 4, 8, 9, 13, 15)",1,0,0.0
"(0, 4, 8, 11, 13, 15)",1,1,0.5
"(0, 4, 9, 11, 13, 15)",1,0,0.0
"(0, 8, 9, 11, 13, 15)",1,0,0.0
"(1, 4, 8, 9, 11, 13)",2,0,0.0
"(1, 4, 8, 9, 11, 15)",1,0,0.0
"(1, 4, 8, 9, 13, 15)",1,0,0.0
"(1, 4, 8, 11, 13, 15)",1,0,0.0
"(1, 4, 9, 11, 13, 15)",1,0,0.0
"(1, 8, 9, 11, 13, 15)",1,1,0.5
"(4, 8, 9, 11, 13, 15)",1,0,0.0
"(0, 1, 4, 8, 9, 11, 13)",1,0,0.0
"(0, 1, 4, 8, 9, 11, 15)",1,0,0.0
"(0, 1, 4, 8, 9, 13, 15)",1,0,0.0
"(0, 1, 4, 8, 11, 13, 15)",1,0,0.0
"(0, 1, 4, 9, 11, 13, 15)",1,0,0.0
"(0, 1, 8, 9, 11, 13, 15)",1,0,0.0
"(0, 4, 8, 9, 11, 13, 15)",1,0,0.0
"(1, 4, 8, 9, 11, 13, 15)",1,0,0.0
"(0, 1, 4, 8, 9, 11, 13, 15)",1,0,0.0
"(0, 2, 9, 12)",3,7,0.7
"(0, 2, 9, 15)",1,3,0.75
"(2, 5, 9, 12)",4,9,0.6923076923076923
"(0, 2, 5, 9, 12)",2,4,0.6666666666666666
"(1, 6, 8, 12)",2,7,0.7777777777777778
"(1, 2, 5, 9, 12)",1,2,0.6666666666666666
"(0, 1, 5, 9)",3,4,0.5714285714285714
"(0, 1, 5, 10)",5,4,0.4444444444444444
"(0, 1, 6, 10)",2,3,0.6
"(0, 1, 6, 13)",1,4,0.8
"(0, 5, 10, 15)",3,3,0.5
"(0, 10, 13, 15)",1,2,0.6666666666666666
"(1, 5, 10, 13)",6,5,0.45454545454545453
"(1, 6, 10, 13)",4,6,0.6
"(1, 6, 10, 15)",1,5,0.8333333333333334
"(5, 6, 10, 13)",4,4,0.5
"(5, 10, 13, 15)",2,5,0.7142857142857143
"(6, 10, 13, 15)",2,4,0.6666666666666666
"(7, 10, 13, 15)",1,1,0.5
"(0, 1, 5, 6, 10)",0,2,1.0
"(0, 1, 5, 6, 13)",0,3,1.0
"(0, 1, 5, 10, 13)",1,4,0.8
"(0, 1, 6, 10, 13)",1,2,0.6666666666666666
"(0, 5, 6, 10, 13)",0,2,1.0
"(0, 5, 10, 13, 15)",0,2,1.0
"(1, 5, 6, 10, 13)",2,3,0.6
"(1, 6, 10, 13, 15)",1,3,0.75
"(0, 1, 5, 6, 10, 13)",0,2,1.0
"(0, 3, 6, 13)",2,3,0.6
"(0, 1, 3, 7)",2,2,0.5
"(0, 1, 7, 12)",4,4,0.5
"(0, 3, 7, 10)",2,2,0.5
"(0, 3, 7, 12)",1,5,0.8333333333333334
"(0, 3, 10, 12)",1,5,0.8333333333333334
"(0, 6, 11, 14)",3,2,0.4
"(0, 6, 12, 14)",1,7,0.875
"(0, 7, 10, 12)",2,3,0.6
"(0, 11, 12, 14)",1,3,0.75
"(1, 4, 8, 10)",5,1,0.16666666666666666
"(3, 4, 8, 10)",3,4,0.5714285714285714
"(0, 1, 3, 7, 10)",1,1,0.5
"(0, 1, 3, 7, 12)",1,1,0.5
"(0, 1, 3, 10, 12)",1,2,0.6666666666666666
"(0, 1, 7, 10, 12)",2,1,0.3333333333333333
"(0, 3, 7, 10, 12)",1,1,0.5
"(0, 6, 11, 12, 14)",0,2,1.0
"(1, 3, 4, 8, 10)",1,1,0.5
"(1, 3, 7, 10, 12)",1,3,0.75
"(0, 1, 3, 7, 10, 12)",1,1,0.5
"(3, 10, 12, 14)",1,3,0.75
"(3, 10, 13, 14)",3,2,0.4
"(3, 10, 12, 13, 14)",1,1,0.5
"(0, 3, 5, 12)",3,6,0.6666666666666666
"(2, 4, 12, 13)",6,8,0.5714285714285714
"(3, 4, 8, 11)",0,3,1.0
"(3, 7, 12, 13)",1,4,0.8
"(0, 2, 4, 12, 13)",1,1,0.5
"(0, 2, 5, 12, 13)",0,2,1.0
"(0, 3, 5, 7, 12)",0,1,1.0
"(0, 3, 5, 12, 13)",0,1,1.0
"(0, 3, 7, 12, 13)",0,2,1.0
"(2, 4, 5, 12, 13)",0,4,1.0
"(3, 4, 8, 11, 13)",0,2,1.0
"(3, 5, 7, 12, 13)",0,1,1.0
"(0, 2, 4, 5, 12, 13)",0,1,1.0
"(0, 3, 5, 7, 12, 13)",0,1,1.0
"(0, 3, 5, 10)",0,4,1.0
"(0, 3, 10, 13)",2,2,0.5
"(0, 5, 9, 13)",2,6,0.75
"(0, 9, 10, 13)",1,3,0.75
"(2, 4, 5, 10)",3,6,0.6666666666666666
"(3, 5, 10, 13)",0,1,1.0
"(4, 5, 10, 13)",3,2,0.4
"(4, 9, 13, 14)",2,2,0.5
"(4, 10, 13, 14)",4,4,0.5
"(9, 10, 13, 14)",3,7,0.7
"(0, 2, 4, 5, 10)",0,1,1.0
"(0, 3, 5, 10, 13)",0,1,1.0
"(0, 4, 5, 10, 13)",0,1,1.0
"(0, 5, 9, 10, 13)",0,3,1.0
"(2, 4, 5, 10, 13)",0,1,1.0
"(4, 9, 10, 13, 14)",1,2,0.6666666666666666
"(0, 2, 4, 5, 10, 13)",0,1,1.0
"(6, 7, 14)",9,10,0.5263157894736842
"(6, 7, 12, 14)",2,2,0.5
"(6, 7, 13, 14)",2,3,0.6
"(6, 12, 13, 14)",1,1,0.5
"(7, 12, 13, 14)",2,1,0.3333333333333333
"(6, 7, 12, 13, 14)",1,1,0.5
"(9, 11, 12, 14)",3,5,0.625
"(5, 11, 13)",11,18,0.6206896551724138
"(2, 5, 9, 11)",2,8,0.8
"(2, 5, 11, 13)",3,6,0.6666666666666666
"(2, 9, 11, 13)",2,8,0.8
"(5, 8, 11, 13)",4,7,0.6363636363636364
"(5, 9, 11, 13)",4,10,0.7142857142857143
"(2, 5, 9, 11, 13)",0,4,1.0
"(5, 8, 9, 11, 13)",1,5,0.8333333333333334
"(1, 2, 7, 11)",3,1,0.25
"(1, 2, 8, 11)",6,2,0.25
"(1, 2, 11, 15)",4,1,0.2
"(1, 5, 7, 8)",4,6,0.6
"(1, 5, 8, 14)",3,3,0.5
"(1, 5, 11, 13)",3,0,0.0
"(1, 7, 9, 10)",5,2,0.2857142857142857
